city,week,rank,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
hyderabad,16-03-2023,7,0.902,0.924,-3.846,0.162,0.336,0.00000112,0.797,109.992
hyderabad,16-03-2023,8,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,16-03-2023,9,0.659,0.685,-7.661,0.0426,0.765,0.00151,0.78,154.959
hyderabad,16-03-2023,10,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,09-03-2023,1,0.594,0.534,-8.007,0.0428,0.385,0,0.364,91.082
hyderabad,09-03-2023,2,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,09-03-2023,3,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,09-03-2023,4,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,09-03-2023,5,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,09-03-2023,6,0.794,0.985,-2.452,0.0725,0.167,0.452,0.812,129.097
hyderabad,09-03-2023,7,0.902,0.924,-3.846,0.162,0.336,0.00000112,0.797,109.992
hyderabad,09-03-2023,8,0.659,0.685,-7.661,0.0426,0.765,0.00151,0.78,154.959
hyderabad,09-03-2023,9,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,09-03-2023,10,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,02-03-2023,1,0.594,0.534,-8.007,0.0428,0.385,0,0.364,91.082
hyderabad,02-03-2023,2,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,02-03-2023,3,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,02-03-2023,4,0.794,0.985,-2.452,0.0725,0.167,0.452,0.812,129.097
hyderabad,02-03-2023,5,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,02-03-2023,6,0.902,0.924,-3.846,0.162,0.336,0.00000112,0.797,109.992
hyderabad,02-03-2023,7,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,02-03-2023,8,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,02-03-2023,9,0.659,0.685,-7.661,0.0426,0.765,0.00151,0.78,154.959
hyderabad,02-03-2023,10,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,23-02-2023,1,0.594,0.534,-8.007,0.0428,0.385,0,0.364,91.082
hyderabad,23-02-2023,2,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,23-02-2023,3,0.794,0.985,-2.452,0.0725,0.167,0.452,0.812,129.097
hyderabad,23-02-2023,4,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,23-02-2023,5,0.902,0.924,-3.846,0.162,0.336,0.00000112,0.797,109.992
hyderabad,23-02-2023,6,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,23-02-2023,7,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,23-02-2023,8,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,23-02-2023,9,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,23-02-2023,10,0.815,0.934,-7.756,0.173,0.514,0.0194,0.63,90.048
hyderabad,16-02-2023,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,16-02-2023,2,0.794,0.985,-2.452,0.0725,0.167,0.452,0.812,129.097
hyderabad,16-02-2023,3,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,16-02-2023,4,0.902,0.924,-3.846,0.162,0.336,0.00000112,0.797,109.992
hyderabad,16-02-2023,5,0.594,0.534,-8.007,0.0428,0.385,0,0.364,91.082
hyderabad,16-02-2023,6,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,16-02-2023,7,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,16-02-2023,8,0.815,0.934,-7.756,0.173,0.514,0.0194,0.63,90.048
hyderabad,16-02-2023,9,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,16-02-2023,10,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,09-02-2023,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,09-02-2023,2,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,09-02-2023,3,0.815,0.934,-7.756,0.173,0.514,0.0194,0.63,90.048
hyderabad,09-02-2023,4,0.794,0.985,-2.452,0.0725,0.167,0.452,0.812,129.097
hyderabad,09-02-2023,5,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,09-02-2023,6,0.902,0.924,-3.846,0.162,0.336,0.00000112,0.797,109.992
hyderabad,09-02-2023,7,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,09-02-2023,8,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
hyderabad,09-02-2023,9,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,09-02-2023,10,0.53,0.935,-7.802,0.0878,0.136,0.0354,0.774,149.991
hyderabad,02-02-2023,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,02-02-2023,2,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,02-02-2023,3,0.815,0.934,-7.756,0.173,0.514,0.0194,0.63,90.048
hyderabad,02-02-2023,4,0.902,0.924,-3.846,0.162,0.336,0.00000112,0.797,109.992
hyderabad,02-02-2023,5,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,02-02-2023,6,0.794,0.985,-2.452,0.0725,0.167,0.452,0.812,129.097
hyderabad,02-02-2023,7,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,02-02-2023,8,0.53,0.935,-7.802,0.0878,0.136,0.0354,0.774,149.991
hyderabad,02-02-2023,9,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,02-02-2023,10,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
hyderabad,26-01-2023,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,26-01-2023,2,0.815,0.934,-7.756,0.173,0.514,0.0194,0.63,90.048
hyderabad,26-01-2023,3,0.902,0.924,-3.846,0.162,0.336,0.00000112,0.797,109.992
hyderabad,26-01-2023,4,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,26-01-2023,5,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,26-01-2023,6,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,26-01-2023,7,0.53,0.935,-7.802,0.0878,0.136,0.0354,0.774,149.991
hyderabad,26-01-2023,8,0.794,0.985,-2.452,0.0725,0.167,0.452,0.812,129.097
hyderabad,26-01-2023,9,0.826,0.655,-8.184,0.273,0.392,0.0000681,0.819,82.428
hyderabad,26-01-2023,10,0.655,0.974,-4.994,0.194,0.606,0.149,0.486,80.008
hyderabad,19-01-2023,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,19-01-2023,2,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,19-01-2023,3,0.815,0.934,-7.756,0.173,0.514,0.0194,0.63,90.048
hyderabad,19-01-2023,4,0.902,0.924,-3.846,0.162,0.336,0.00000112,0.797,109.992
hyderabad,19-01-2023,5,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,19-01-2023,6,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,19-01-2023,7,0.53,0.935,-7.802,0.0878,0.136,0.0354,0.774,149.991
hyderabad,19-01-2023,8,0.826,0.655,-8.184,0.273,0.392,0.0000681,0.819,82.428
hyderabad,19-01-2023,9,0.655,0.974,-4.994,0.194,0.606,0.149,0.486,80.008
hyderabad,19-01-2023,10,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,12-01-2023,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,12-01-2023,2,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,12-01-2023,3,0.815,0.934,-7.756,0.173,0.514,0.0194,0.63,90.048
hyderabad,12-01-2023,4,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,12-01-2023,5,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,12-01-2023,6,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,12-01-2023,7,0.902,0.924,-3.846,0.162,0.336,0.00000112,0.797,109.992
hyderabad,12-01-2023,8,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,12-01-2023,9,0.53,0.935,-7.802,0.0878,0.136,0.0354,0.774,149.991
hyderabad,12-01-2023,10,0.817,0.934,-3.899,0.148,0.362,0,0.896,133.981
hyderabad,05-01-2023,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,05-01-2023,2,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,05-01-2023,3,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,05-01-2023,4,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,05-01-2023,5,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,05-01-2023,6,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,05-01-2023,7,0.815,0.934,-7.756,0.173,0.514,0.0194,0.63,90.048
hyderabad,05-01-2023,8,0.902,0.924,-3.846,0.162,0.336,0.00000112,0.797,109.992
hyderabad,05-01-2023,9,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,05-01-2023,10,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
hyderabad,29-12-2022,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,29-12-2022,2,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,29-12-2022,3,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,29-12-2022,4,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,29-12-2022,5,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,29-12-2022,6,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,29-12-2022,7,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,29-12-2022,8,0.53,0.935,-7.802,0.0878,0.136,0.0354,0.774,149.991
hyderabad,29-12-2022,9,0.817,0.934,-3.899,0.148,0.362,0,0.896,133.981
hyderabad,29-12-2022,10,0.902,0.924,-3.846,0.162,0.336,0.00000112,0.797,109.992
hyderabad,22-12-2022,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,22-12-2022,2,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,22-12-2022,3,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,22-12-2022,4,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,22-12-2022,5,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,22-12-2022,6,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,22-12-2022,7,0.53,0.935,-7.802,0.0878,0.136,0.0354,0.774,149.991
hyderabad,22-12-2022,8,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,22-12-2022,9,0.535,0.98,-6.64,0.133,0.601,0.00103,0.642,124.963
hyderabad,22-12-2022,10,0.266,0.539,-7.841,0.0402,0.858,0.00021,0.557,199.845
hyderabad,15-12-2022,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,15-12-2022,2,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,15-12-2022,3,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,15-12-2022,4,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,15-12-2022,5,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,15-12-2022,6,0.528,0.853,-6.398,0.256,0.456,0,0.934,111.983
hyderabad,15-12-2022,7,0.567,0.369,-9.413,0.0453,0.377,0,0.179,113.341
hyderabad,15-12-2022,9,0.535,0.98,-6.64,0.133,0.601,0.00103,0.642,124.963
hyderabad,15-12-2022,10,0.266,0.539,-7.841,0.0402,0.858,0.00021,0.557,199.845
hyderabad,08-12-2022,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,08-12-2022,2,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,08-12-2022,3,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,08-12-2022,4,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,08-12-2022,5,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,08-12-2022,7,0.738,0.903,-7.528,0.253,0.383,0.0109,0.699,78.971
hyderabad,08-12-2022,8,0.392,0.574,-5.744,0.0336,0.627,0,0.446,65.528
hyderabad,08-12-2022,9,0.743,0.616,-8.798,0.0354,0.154,0.0000192,0.758,91.981
hyderabad,08-12-2022,10,0.266,0.539,-7.841,0.0402,0.858,0.00021,0.557,199.845
hyderabad,01-12-2022,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,01-12-2022,2,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,01-12-2022,3,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,01-12-2022,4,0.897,0.816,-5.357,0.239,0.0395,0.000549,0.637,143.913
hyderabad,01-12-2022,5,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,01-12-2022,7,0.738,0.903,-7.528,0.253,0.383,0.0109,0.699,78.971
hyderabad,01-12-2022,8,0.743,0.616,-8.798,0.0354,0.154,0.0000192,0.758,91.981
hyderabad,01-12-2022,9,0.392,0.574,-5.744,0.0336,0.627,0,0.446,65.528
hyderabad,01-12-2022,10,0.722,0.496,-7.554,0.0327,0.223,0.000507,0.645,92.007
hyderabad,24-11-2022,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,24-11-2022,2,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,24-11-2022,3,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,24-11-2022,4,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,24-11-2022,6,0.392,0.574,-5.744,0.0336,0.627,0,0.446,65.528
hyderabad,24-11-2022,7,0.738,0.903,-7.528,0.253,0.383,0.0109,0.699,78.971
hyderabad,24-11-2022,8,0.839,0.972,-5.72,0.102,0.431,0.0002,0.365,130.012
hyderabad,24-11-2022,9,0.266,0.539,-7.841,0.0402,0.858,0.00021,0.557,199.845
hyderabad,24-11-2022,10,0.783,0.942,-4.429,0.0801,0.188,0.00000186,0.887,132.038
hyderabad,17-11-2022,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,17-11-2022,2,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,17-11-2022,3,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,17-11-2022,4,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,17-11-2022,6,0.392,0.574,-5.744,0.0336,0.627,0,0.446,65.528
hyderabad,17-11-2022,7,0.738,0.903,-7.528,0.253,0.383,0.0109,0.699,78.971
hyderabad,17-11-2022,8,0.839,0.972,-5.72,0.102,0.431,0.0002,0.365,130.012
hyderabad,17-11-2022,9,0.783,0.942,-4.429,0.0801,0.188,0.00000186,0.887,132.038
hyderabad,17-11-2022,10,0.414,0.591,-7.568,0.136,0.623,0.00000994,0.62,185.922
hyderabad,10-11-2022,1,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,10-11-2022,2,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,10-11-2022,3,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,10-11-2022,4,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,10-11-2022,6,0.392,0.574,-5.744,0.0336,0.627,0,0.446,65.528
hyderabad,10-11-2022,7,0.502,0.425,-12.018,0.0413,0.664,0,0.72,180.2
hyderabad,10-11-2022,8,0.839,0.972,-5.72,0.102,0.431,0.0002,0.365,130.012
hyderabad,10-11-2022,9,0.738,0.903,-7.528,0.253,0.383,0.0109,0.699,78.971
hyderabad,10-11-2022,10,0.783,0.942,-4.429,0.0801,0.188,0.00000186,0.887,132.038
hyderabad,03-11-2022,1,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,03-11-2022,2,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,03-11-2022,3,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,03-11-2022,4,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,03-11-2022,5,0.839,0.972,-5.72,0.102,0.431,0.0002,0.365,130.012
hyderabad,03-11-2022,7,0.783,0.942,-4.429,0.0801,0.188,0.00000186,0.887,132.038
hyderabad,03-11-2022,8,0.738,0.903,-7.528,0.253,0.383,0.0109,0.699,78.971
hyderabad,03-11-2022,9,0.502,0.425,-12.018,0.0413,0.664,0,0.72,180.2
hyderabad,03-11-2022,10,0.392,0.574,-5.744,0.0336,0.627,0,0.446,65.528
hyderabad,27-10-2022,1,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,27-10-2022,2,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,27-10-2022,3,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,27-10-2022,4,0.839,0.972,-5.72,0.102,0.431,0.0002,0.365,130.012
hyderabad,27-10-2022,5,0.688,0.731,-6.665,0.108,0.324,0,0.566,132.194
hyderabad,27-10-2022,7,0.502,0.425,-12.018,0.0413,0.664,0,0.72,180.2
hyderabad,27-10-2022,8,0.738,0.903,-7.528,0.253,0.383,0.0109,0.699,78.971
hyderabad,27-10-2022,9,0.392,0.574,-5.744,0.0336,0.627,0,0.446,65.528
hyderabad,27-10-2022,10,0.636,0.425,-11.722,0.0453,0.591,0,0.548,170.013
hyderabad,20-10-2022,1,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,20-10-2022,2,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,20-10-2022,3,0.783,0.942,-4.371,0.0815,0.176,0.00000201,0.908,132.028
hyderabad,20-10-2022,4,0.502,0.425,-12.018,0.0413,0.664,0,0.72,180.2
hyderabad,20-10-2022,5,0.839,0.972,-5.72,0.102,0.431,0.0002,0.365,130.012
hyderabad,20-10-2022,6,0.799,0.593,-5.492,0.0367,0.486,0,0.947,123.966
hyderabad,20-10-2022,8,0.738,0.903,-7.528,0.253,0.383,0.0109,0.699,78.971
hyderabad,20-10-2022,9,0.636,0.425,-11.722,0.0453,0.591,0,0.548,170.013
hyderabad,20-10-2022,10,0.392,0.574,-5.744,0.0336,0.627,0,0.446,65.528
hyderabad,13-10-2022,1,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,13-10-2022,2,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,13-10-2022,3,0.502,0.425,-12.018,0.0413,0.664,0,0.72,180.2
hyderabad,13-10-2022,4,0.783,0.942,-4.371,0.0815,0.176,0.00000201,0.908,132.028
hyderabad,13-10-2022,5,0.839,0.972,-5.72,0.102,0.431,0.0002,0.365,130.012
hyderabad,13-10-2022,7,0.738,0.903,-7.528,0.253,0.383,0.0109,0.699,78.971
hyderabad,13-10-2022,8,0.636,0.425,-11.722,0.0453,0.591,0,0.548,170.013
hyderabad,13-10-2022,9,0.392,0.574,-5.744,0.0336,0.627,0,0.446,65.528
hyderabad,13-10-2022,10,0.702,0.663,-5.444,0.21,0.149,0.00000201,0.28,140.027
hyderabad,06-10-2022,1,0.669,0.371,-9.925,0.059,0.667,0,0.628,99.931
hyderabad,06-10-2022,2,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
hyderabad,06-10-2022,3,0.502,0.425,-12.018,0.0413,0.664,0,0.72,180.2
hyderabad,06-10-2022,4,0.839,0.972,-5.72,0.102,0.431,0.0002,0.365,130.012
hyderabad,06-10-2022,6,0.636,0.425,-11.722,0.0453,0.591,0,0.548,170.013
hyderabad,06-10-2022,7,0.738,0.903,-7.528,0.253,0.383,0.0109,0.699,78.971
hyderabad,06-10-2022,8,0.783,0.942,-4.371,0.0815,0.176,0.00000201,0.908,132.028
hyderabad,06-10-2022,9,0.702,0.663,-5.444,0.21,0.149,0.00000201,0.28,140.027
hyderabad,06-10-2022,10,0.392,0.574,-5.744,0.0336,0.627,0,0.446,65.528
imphal,30-03-2023,1,0.706,0.505,-6.923,0.193,0.142,0,0.388,160.053
imphal,30-03-2023,2,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
imphal,30-03-2023,3,0.551,0.55,-5.339,0.0286,0.777,0,0.342,101.19
imphal,30-03-2023,4,0.801,0.806,-5.206,0.0381,0.382,0.000669,0.802,106.999
imphal,30-03-2023,5,0.601,0.741,-5.569,0.0478,0.185,0.0000291,0.441,153.96
imphal,30-03-2023,6,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
imphal,30-03-2023,7,0.609,0.692,-2.958,0.0259,0.0157,0,0.454,116.959
imphal,30-03-2023,8,0.679,0.587,-7.015,0.276,0.141,0.00000635,0.486,186.003
imphal,30-03-2023,9,0.672,0.52,-7.747,0.0353,0.859,0,0.37,120.001
imphal,30-03-2023,10,0.573,0.422,-7.621,0.0678,0.551,0.0000131,0.693,124.357
imphal,23-03-2023,1,0.706,0.505,-6.923,0.193,0.142,0,0.388,160.053
imphal,23-03-2023,2,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
imphal,23-03-2023,3,0.551,0.55,-5.339,0.0286,0.777,0,0.342,101.19
imphal,23-03-2023,4,0.801,0.806,-5.206,0.0381,0.382,0.000669,0.802,106.999
imphal,23-03-2023,5,0.601,0.741,-5.569,0.0478,0.185,0.0000291,0.441,153.96
imphal,23-03-2023,6,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
imphal,23-03-2023,7,0.573,0.422,-7.621,0.0678,0.551,0.0000131,0.693,124.357
imphal,23-03-2023,8,0.609,0.692,-2.958,0.0259,0.0157,0,0.454,116.959
imphal,23-03-2023,9,0.679,0.587,-7.015,0.276,0.141,0.00000635,0.486,186.003
imphal,23-03-2023,10,0.672,0.52,-7.747,0.0353,0.859,0,0.37,120.001
imphal,16-03-2023,1,0.706,0.505,-6.923,0.193,0.142,0,0.388,160.053
imphal,16-03-2023,2,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
imphal,16-03-2023,3,0.575,0.5,-7.594,0.0707,0.227,0,0.506,67.033
imphal,16-03-2023,4,0.801,0.806,-5.206,0.0381,0.382,0.000669,0.802,106.999
imphal,16-03-2023,5,0.551,0.55,-5.339,0.0286,0.777,0,0.342,101.19
imphal,16-03-2023,6,0.601,0.741,-5.569,0.0478,0.185,0.0000291,0.441,153.96
imphal,16-03-2023,7,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
imphal,16-03-2023,8,0.573,0.422,-7.621,0.0678,0.551,0.0000131,0.693,124.357
imphal,16-03-2023,9,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
imphal,16-03-2023,10,0.679,0.587,-7.015,0.276,0.141,0.00000635,0.486,186.003
imphal,09-03-2023,1,0.706,0.505,-6.923,0.193,0.142,0,0.388,160.053
imphal,09-03-2023,2,0.531,0.525,-6.5,0.0671,0.232,0,0.502,66.9
imphal,09-03-2023,3,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
imphal,09-03-2023,4,0.801,0.806,-5.206,0.0381,0.382,0.000669,0.802,106.999
imphal,09-03-2023,5,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
imphal,09-03-2023,6,0.551,0.55,-5.339,0.0286,0.777,0,0.342,101.19
imphal,09-03-2023,7,0.573,0.422,-7.621,0.0678,0.551,0.0000131,0.693,124.357
imphal,09-03-2023,8,0.601,0.741,-5.569,0.0478,0.185,0.0000291,0.441,153.96
imphal,09-03-2023,9,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
imphal,09-03-2023,10,0.679,0.587,-7.015,0.276,0.141,0.00000635,0.486,186.003
imphal,02-03-2023,1,0.706,0.505,-6.923,0.193,0.142,0,0.388,160.053
imphal,02-03-2023,2,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
imphal,02-03-2023,3,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
imphal,02-03-2023,4,0.801,0.806,-5.206,0.0381,0.382,0.000669,0.802,106.999
imphal,02-03-2023,5,0.573,0.422,-7.621,0.0678,0.551,0.0000131,0.693,124.357
imphal,02-03-2023,6,0.551,0.55,-5.339,0.0286,0.777,0,0.342,101.19
imphal,02-03-2023,7,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
imphal,02-03-2023,8,0.601,0.741,-5.569,0.0478,0.185,0.0000291,0.441,153.96
imphal,02-03-2023,9,0.679,0.587,-7.015,0.276,0.141,0.00000635,0.486,186.003
imphal,02-03-2023,10,0.644,0.735,-5.747,0.0391,0.0521,0.144,0.418,88.98
imphal,23-02-2023,1,0.706,0.505,-6.923,0.193,0.142,0,0.388,160.053
imphal,23-02-2023,2,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
imphal,23-02-2023,3,0.573,0.422,-7.621,0.0678,0.551,0.0000131,0.693,124.357
imphal,23-02-2023,4,0.801,0.806,-5.206,0.0381,0.382,0.000669,0.802,106.999
imphal,23-02-2023,5,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
imphal,23-02-2023,6,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
imphal,23-02-2023,7,0.644,0.735,-5.747,0.0391,0.0521,0.144,0.418,88.98
imphal,23-02-2023,8,0.679,0.587,-7.015,0.276,0.141,0.00000635,0.486,186.003
imphal,23-02-2023,9,0.551,0.55,-5.339,0.0286,0.777,0,0.342,101.19
imphal,23-02-2023,10,0.609,0.692,-2.958,0.0259,0.0157,0,0.454,116.959
imphal,16-02-2023,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
imphal,16-02-2023,2,0.573,0.422,-7.621,0.0678,0.551,0.0000131,0.693,124.357
imphal,16-02-2023,3,0.706,0.505,-6.923,0.193,0.142,0,0.388,160.053
imphal,16-02-2023,4,0.801,0.806,-5.206,0.0381,0.382,0.000669,0.802,106.999
imphal,16-02-2023,5,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
imphal,16-02-2023,6,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
imphal,16-02-2023,7,0.707,0.681,-4.325,0.0668,0.0632,0.00000515,0.646,117.999
imphal,16-02-2023,8,0.644,0.735,-5.747,0.0391,0.0521,0.144,0.418,88.98
imphal,16-02-2023,9,0.607,0.5,-8.639,0.0291,0.684,0,0.393,139.943
imphal,16-02-2023,10,0.609,0.692,-2.958,0.0259,0.0157,0,0.454,116.959
