city,week,rank,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
delhi,16-02-2023,10,0.756,0.713,-6.91,0.122,0.365,0.000153,0.597,92.039
delhi,09-02-2023,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,09-02-2023,2,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
delhi,09-02-2023,3,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,09-02-2023,4,0.577,0.379,-13.235,0.0374,0.909,0.000586,0.26,139.585
delhi,09-02-2023,5,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
delhi,09-02-2023,6,0.817,0.738,-7.639,0.0748,0.0964,0,0.616,104.964
delhi,09-02-2023,7,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,09-02-2023,8,0.773,0.795,-5.537,0.0412,0.0587,0.00237,0.649,115.997
delhi,09-02-2023,9,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,09-02-2023,10,0.464,0.491,-7.039,0.0392,0.837,0.00000139,0.106,76.739
delhi,02-02-2023,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,02-02-2023,2,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
delhi,02-02-2023,3,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,02-02-2023,4,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
delhi,02-02-2023,5,0.773,0.795,-5.537,0.0412,0.0587,0.00237,0.649,115.997
delhi,02-02-2023,6,0.817,0.738,-7.639,0.0748,0.0964,0,0.616,104.964
delhi,02-02-2023,7,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,02-02-2023,8,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,02-02-2023,9,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,02-02-2023,10,0.464,0.491,-7.039,0.0392,0.837,0.00000139,0.106,76.739
delhi,26-01-2023,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,26-01-2023,2,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
delhi,26-01-2023,3,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,26-01-2023,4,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,26-01-2023,5,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
delhi,26-01-2023,6,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,26-01-2023,7,0.773,0.795,-5.537,0.0412,0.0587,0.00237,0.649,115.997
delhi,26-01-2023,8,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,26-01-2023,9,0.888,0.717,-3.088,0.214,0.0421,0.0000619,0.839,90.99
delhi,26-01-2023,10,0.549,0.748,-6.521,0.384,0.402,0,0.781,149.722
delhi,19-01-2023,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,19-01-2023,2,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
delhi,19-01-2023,3,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,19-01-2023,4,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
delhi,19-01-2023,5,0.464,0.491,-7.039,0.0392,0.837,0.00000139,0.106,76.739
delhi,19-01-2023,6,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,19-01-2023,7,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,19-01-2023,8,0.773,0.795,-5.537,0.0412,0.0587,0.00237,0.649,115.997
delhi,19-01-2023,9,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,19-01-2023,10,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,12-01-2023,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,12-01-2023,2,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
delhi,12-01-2023,3,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,12-01-2023,4,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,12-01-2023,5,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,12-01-2023,6,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,12-01-2023,7,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
delhi,12-01-2023,8,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,12-01-2023,9,0.773,0.795,-5.537,0.0412,0.0587,0.00237,0.649,115.997
delhi,12-01-2023,10,0.718,0.655,-6.419,0.0751,0.187,0,0.569,100.012
delhi,05-01-2023,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,05-01-2023,2,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,05-01-2023,3,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,05-01-2023,4,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,05-01-2023,5,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
delhi,05-01-2023,6,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,05-01-2023,7,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
delhi,05-01-2023,8,0.718,0.655,-6.419,0.0751,0.187,0,0.569,100.012
delhi,05-01-2023,9,0.773,0.795,-5.537,0.0412,0.0587,0.00237,0.649,115.997
delhi,05-01-2023,10,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,29-12-2022,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,29-12-2022,2,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,29-12-2022,3,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,29-12-2022,4,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,29-12-2022,5,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,29-12-2022,6,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
delhi,29-12-2022,7,0.773,0.795,-5.537,0.0412,0.0587,0.00237,0.649,115.997
delhi,29-12-2022,8,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,29-12-2022,9,0.718,0.655,-6.419,0.0751,0.187,0,0.569,100.012
delhi,29-12-2022,10,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,22-12-2022,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,22-12-2022,2,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,22-12-2022,3,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,22-12-2022,4,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,22-12-2022,5,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,22-12-2022,6,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,22-12-2022,7,0.718,0.655,-6.419,0.0751,0.187,0,0.569,100.012
delhi,22-12-2022,8,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
delhi,22-12-2022,9,0.773,0.795,-5.537,0.0412,0.0587,0.00237,0.649,115.997
delhi,22-12-2022,10,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,15-12-2022,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,15-12-2022,2,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,15-12-2022,3,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,15-12-2022,4,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,15-12-2022,5,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,15-12-2022,6,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,15-12-2022,7,0.718,0.655,-6.419,0.0751,0.187,0,0.569,100.012
delhi,15-12-2022,8,0.586,0.562,-7.399,0.0267,0.803,0.00000552,0.436,93.982
delhi,15-12-2022,9,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
delhi,15-12-2022,10,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,08-12-2022,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,08-12-2022,2,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,08-12-2022,3,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,08-12-2022,4,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,08-12-2022,5,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,08-12-2022,6,0.718,0.655,-6.419,0.0751,0.187,0,0.569,100.012
delhi,08-12-2022,7,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,08-12-2022,8,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,08-12-2022,9,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
delhi,08-12-2022,10,0.585,0.722,-4.984,0.0725,0.269,0,0.395,80.116
delhi,01-12-2022,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,01-12-2022,2,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,01-12-2022,3,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,01-12-2022,4,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,01-12-2022,5,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,01-12-2022,6,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,01-12-2022,7,0.718,0.655,-6.419,0.0751,0.187,0,0.569,100.012
delhi,01-12-2022,8,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
delhi,01-12-2022,9,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,01-12-2022,10,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
delhi,24-11-2022,1,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,24-11-2022,2,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,24-11-2022,3,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,24-11-2022,4,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,24-11-2022,5,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,24-11-2022,6,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,24-11-2022,7,0.718,0.655,-6.419,0.0751,0.187,0,0.569,100.012
delhi,24-11-2022,8,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
delhi,24-11-2022,9,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,24-11-2022,10,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
delhi,17-11-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,17-11-2022,2,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,17-11-2022,3,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,17-11-2022,4,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,17-11-2022,5,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
delhi,17-11-2022,6,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,17-11-2022,7,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,17-11-2022,8,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
delhi,17-11-2022,9,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
delhi,17-11-2022,10,0.718,0.655,-6.419,0.0751,0.187,0,0.569,100.012
delhi,10-11-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,10-11-2022,2,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,10-11-2022,3,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,10-11-2022,4,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,10-11-2022,5,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
delhi,10-11-2022,6,0.621,0.343,-18.026,0.122,0.712,0,0.255,95.064
delhi,10-11-2022,7,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
delhi,10-11-2022,8,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,10-11-2022,9,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,10-11-2022,10,0.551,0.578,-7.005,0.0732,0.522,0,0.509,106.772
delhi,03-11-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,03-11-2022,2,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,03-11-2022,3,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,03-11-2022,4,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
delhi,03-11-2022,5,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,03-11-2022,6,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,03-11-2022,7,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
delhi,03-11-2022,8,0.551,0.578,-7.005,0.0732,0.522,0,0.509,106.772
delhi,03-11-2022,9,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,03-11-2022,10,0.789,0.744,-7.245,0.0414,0.281,0,0.783,143.998
delhi,27-10-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,27-10-2022,2,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,27-10-2022,3,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
delhi,27-10-2022,4,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,27-10-2022,5,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,27-10-2022,6,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,27-10-2022,7,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
delhi,27-10-2022,8,0.714,0.596,-6.206,0.043,0.0657,0,0.669,91.991
delhi,27-10-2022,9,0.551,0.578,-7.005,0.0732,0.522,0,0.509,106.772
delhi,27-10-2022,10,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,20-10-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,20-10-2022,2,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,20-10-2022,3,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
delhi,20-10-2022,4,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,20-10-2022,5,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,20-10-2022,6,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
delhi,20-10-2022,7,0.714,0.596,-6.206,0.043,0.0657,0,0.669,91.991
delhi,20-10-2022,8,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
delhi,20-10-2022,9,0.551,0.578,-7.005,0.0732,0.522,0,0.509,106.772
delhi,20-10-2022,10,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,13-10-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,13-10-2022,2,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,13-10-2022,3,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,13-10-2022,4,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
delhi,13-10-2022,5,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,13-10-2022,6,0.714,0.596,-6.206,0.043,0.0657,0,0.669,91.991
delhi,13-10-2022,7,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
delhi,13-10-2022,8,0.551,0.578,-7.005,0.0732,0.522,0,0.509,106.772
delhi,13-10-2022,9,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
delhi,13-10-2022,10,0.557,0.794,-5.698,0.2,0.179,0,0.432,91.366
delhi,06-10-2022,1,0.577,0.574,-6.525,0.0278,0.572,0,0.436,94.009
delhi,06-10-2022,2,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
delhi,06-10-2022,3,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
delhi,06-10-2022,4,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
delhi,06-10-2022,5,0.837,0.717,-7.749,0.0822,0.0842,0,0.494,94.984
delhi,06-10-2022,6,0.551,0.578,-7.005,0.0732,0.522,0,0.509,106.772
delhi,06-10-2022,7,0.714,0.596,-6.206,0.043,0.0657,0,0.669,91.991
delhi,06-10-2022,8,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
delhi,06-10-2022,9,0.557,0.794,-5.698,0.2,0.179,0,0.432,91.366
delhi,06-10-2022,10,0.77,0.84,-4.022,0.107,0.515,0.00452,0.192,96.012
kochi,30-03-2023,1,0.702,0.635,-8.017,0.104,0.268,0.00192,0.471,149.955
kochi,30-03-2023,2,0.845,0.381,-6.501,0.0332,0.69,0.0248,0.754,90.012
kochi,30-03-2023,3,0.582,0.504,-8.423,0.05,0.355,0,0.428,90.899
kochi,30-03-2023,4,0.604,0.533,-9.53,0.0562,0.67,0.000727,0.334,107.006
kochi,30-03-2023,5,0.751,0.826,-7.805,0.205,0.588,0.0125,0.848,176.063
kochi,30-03-2023,6,0.49,0.303,-11.803,0.0272,0.725,0,0.34,90.094
kochi,30-03-2023,7,0.509,0.594,-8.813,0.0853,0.515,0.0172,0.299,169.807
kochi,30-03-2023,8,0.545,0.98,-6.464,0.129,0.666,0.00709,0.658,124.96
kochi,30-03-2023,9,0.798,0.611,-7.411,0.266,0.391,0,0.856,96.987
kochi,30-03-2023,10,0.709,0.454,-7.843,0.167,0.445,0,0.548,90.038
kochi,23-03-2023,1,0.702,0.635,-8.017,0.104,0.268,0.00192,0.471,149.955
kochi,23-03-2023,2,0.845,0.381,-6.501,0.0332,0.69,0.0248,0.754,90.012
kochi,23-03-2023,3,0.582,0.504,-8.423,0.05,0.355,0,0.428,90.899
kochi,23-03-2023,4,0.604,0.533,-9.53,0.0562,0.67,0.000727,0.334,107.006
kochi,23-03-2023,5,0.509,0.594,-8.813,0.0853,0.515,0.0172,0.299,169.807
kochi,23-03-2023,6,0.751,0.826,-7.805,0.205,0.588,0.0125,0.848,176.063
kochi,23-03-2023,7,0.49,0.303,-11.803,0.0272,0.725,0,0.34,90.094
kochi,23-03-2023,8,0.798,0.611,-7.411,0.266,0.391,0,0.856,96.987
kochi,23-03-2023,9,0.577,0.379,-13.235,0.0374,0.909,0.000586,0.26,139.585
kochi,23-03-2023,10,0.545,0.98,-6.464,0.129,0.666,0.00709,0.658,124.96
kochi,16-03-2023,1,0.845,0.381,-6.501,0.0332,0.69,0.0248,0.754,90.012
kochi,16-03-2023,2,0.702,0.635,-8.017,0.104,0.268,0.00192,0.471,149.955
kochi,16-03-2023,3,0.582,0.504,-8.423,0.05,0.355,0,0.428,90.899
kochi,16-03-2023,4,0.604,0.533,-9.53,0.0562,0.67,0.000727,0.334,107.006
kochi,16-03-2023,5,0.798,0.611,-7.411,0.266,0.391,0,0.856,96.987
kochi,16-03-2023,6,0.751,0.826,-7.805,0.205,0.588,0.0125,0.848,176.063
kochi,16-03-2023,7,0.49,0.303,-11.803,0.0272,0.725,0,0.34,90.094
kochi,16-03-2023,8,0.509,0.594,-8.813,0.0853,0.515,0.0172,0.299,169.807
kochi,16-03-2023,9,0.577,0.379,-13.235,0.0374,0.909,0.000586,0.26,139.585
kochi,16-03-2023,10,0.545,0.98,-6.464,0.129,0.666,0.00709,0.658,124.96
kochi,09-03-2023,1,0.702,0.635,-8.017,0.104,0.268,0.00192,0.471,149.955
kochi,09-03-2023,2,0.845,0.381,-6.501,0.0332,0.69,0.0248,0.754,90.012
kochi,09-03-2023,3,0.582,0.504,-8.423,0.05,0.355,0,0.428,90.899
kochi,09-03-2023,4,0.604,0.533,-9.53,0.0562,0.67,0.000727,0.334,107.006
kochi,09-03-2023,5,0.798,0.611,-7.411,0.266,0.391,0,0.856,96.987
kochi,09-03-2023,6,0.49,0.303,-11.803,0.0272,0.725,0,0.34,90.094
kochi,09-03-2023,7,0.751,0.826,-7.805,0.205,0.588,0.0125,0.848,176.063
kochi,09-03-2023,8,0.577,0.379,-13.235,0.0374,0.909,0.000586,0.26,139.585
kochi,09-03-2023,9,0.545,0.98,-6.464,0.129,0.666,0.00709,0.658,124.96
kochi,09-03-2023,10,0.509,0.594,-8.813,0.0853,0.515,0.0172,0.299,169.807
