,0,1,2,3,4,5,6,7
0,0.12150015767244912,-0.7952198966670999,-0.5828912246410535,-0.6502992262163058,-0.18206111234899053,-0.16001636755574322,-0.6278737035898282,-0.627527401603204
1,-0.9210342420018113,-0.32819802994924163,0.2352758725461408,-0.7586585458329045,0.6508635962747499,-0.16001636755574322,-0.4320357291866809,-0.7003252910194322
2,-0.9210342420018113,-1.6480424358910155,-2.962103988913423,-0.6252932293817061,1.9384582146518172,-0.13982847486394076,-1.2937228165605295,1.0844173706449198
3,-0.8779543081309741,-1.3840735547026608,-0.8016091615128774,-0.744766325369238,1.499071327075073,-0.16001636755574322,-1.376953955681867,0.03979311132952904
4,-0.04220359103673146,0.8495092861218803,0.7298929062562792,-0.3946823696848422,-1.110504709576371,-0.16001636755574322,-0.5789142099890413,0.2761610836352602
5,1.1468025837983746,0.7818249576120456,-0.2955558958094411,-0.10572418404057898,-1.1662877405208967,-0.16001636755574322,0.4492351556274824,-0.2713307355838308
6,0.47475561541331457,0.6329194348904095,0.9791074617768979,-0.6308501175671727,-0.6481932887347535,-0.16001636755574322,1.6977022424475472,0.08028424508766764
7,0.7418512054125055,1.4722051084123582,1.4279795675138443,0.34160531488948215,0.43308053025845095,-0.004300881264024601,-1.62664737304588,-0.6218884042519736
8,-1.8946407474827316,-0.8899779565808683,-0.009650095976990933,-0.6002872325471065,1.6633638154733335,-0.15996848159867563,-2.047699018012647,-1.3766133761287738
9,0.38859574767164007,-1.5329790774242966,-0.9345553584349666,-0.6461315600772058,1.5067128381633643,-0.16001636755574322,1.7711414828487275,-0.5721947400942574
10,0.12150015767244912,-0.7952198966670999,-0.5828912246410535,-0.6502992262163058,-0.18206111234899053,-0.16001636755574322,-0.6278737035898282,-0.627527401603204
11,-0.9210342420018113,-0.32819802994924163,0.2352758725461408,-0.7586585458329045,0.6508635962747499,-0.16001636755574322,-0.4320357291866809,-0.7003252910194322
12,-0.9210342420018113,-1.6480424358910155,-2.962103988913423,-0.6252932293817061,1.9384582146518172,-0.13982847486394076,-1.2937228165605295,1.0844173706449198
13,-0.04220359103673146,0.8495092861218803,0.7298929062562792,-0.3946823696848422,-1.110504709576371,-0.16001636755574322,-0.5789142099890413,0.2761610836352602
14,1.1468025837983746,0.7818249576120456,-0.2955558958094411,-0.10572418404057898,-1.1662877405208967,-0.16001636755574322,0.4492351556274824,-0.2713307355838308
15,0.7418512054125055,1.4722051084123582,1.4279795675138443,0.34160531488948215,0.43308053025845095,-0.004300881264024601,-1.62664737304588,-0.6218884042519736
16,0.7676991657350078,1.167625630118103,0.7060674229369085,-0.5725027916197734,-1.3103302245351856,-0.07836908823906774,0.6108014845100792,0.16071827675035374
17,0.47475561541331457,0.6329194348904095,0.9791074617768979,-0.6308501175671727,-0.6481932887347535,-0.16001636755574322,1.6977022424475472,0.08028424508766764
18,-1.8946407474827316,-0.8899779565808683,-0.009650095976990933,-0.6002872325471065,1.6633638154733335,-0.15996848159867563,-2.047699018012647,-1.3766133761287738
19,0.7590831789608404,0.978109510290566,1.0610671243955339,-0.6155686750571395,-1.0073443098844397,-0.16001636755574322,1.6732224956471538,0.3967338117216336
20,-0.8434903610343043,-0.4094192241610424,-0.181193575876461,-0.7739399883429376,1.5334581269723835,-0.1598262017406259,-0.4320357291866809,-0.7013826030227879
21,0.12150015767244912,-0.7952198966670999,-0.5828912246410535,-0.6502992262163058,-0.18206111234899053,-0.16001636755574322,-0.6278737035898282,-0.627527401603204
22,-0.9210342420018113,-1.6480424358910155,-2.962103988913423,-0.6252932293817061,1.9384582146518172,-0.13982847486394076,-1.2937228165605295,1.0844173706449198
23,-0.9210342420018113,-0.32819802994924163,0.2352758725461408,-0.7586585458329045,0.6508635962747499,-0.16001636755574322,-0.4320357291866809,-0.7003252910194322
24,1.1468025837983746,0.7818249576120456,-0.2955558958094411,-0.10572418404057898,-1.1662877405208967,-0.16001636755574322,0.4492351556274824,-0.2713307355838308
25,-0.04220359103673146,0.8495092861218803,0.7298929062562792,-0.3946823696848422,-1.110504709576371,-0.16001636755574322,-0.5789142099890413,0.2761610836352602
26,0.7418512054125055,1.4722051084123582,1.4279795675138443,0.34160531488948215,0.43308053025845095,-0.004300881264024601,-1.62664737304588,-0.6218884042519736
27,0.7676991657350078,1.167625630118103,0.7060674229369085,-0.5725027916197734,-1.3103302245351856,-0.07836908823906774,0.6108014845100792,0.16071827675035374
28,-1.8946407474827316,-0.8899779565808683,-0.009650095976990933,-0.6002872325471065,1.6633638154733335,-0.15996848159867563,-2.047699018012647,-1.3766133761287738
29,0.47475561541331457,0.6329194348904095,0.9791074617768979,-0.6308501175671727,-0.6481932887347535,-0.16001636755574322,1.6977022424475472,0.08028424508766764
30,-0.8434903610343043,-0.4094192241610424,-0.181193575876461,-0.7739399883429376,1.5334581269723835,-0.1598262017406259,-0.4320357291866809,-0.7013826030227879
31,0.12150015767244912,-0.7952198966670999,-0.5828912246410535,-0.6502992262163058,-0.18206111234899053,-0.16001636755574322,-0.6278737035898282,-0.627527401603204
32,-0.9210342420018113,-0.32819802994924163,0.2352758725461408,-0.7586585458329045,0.6508635962747499,-0.16001636755574322,-0.4320357291866809,-0.7003252910194322
33,1.1468025837983746,0.7818249576120456,-0.2955558958094411,-0.10572418404057898,-1.1662877405208967,-0.16001636755574322,0.4492351556274824,-0.2713307355838308
34,-0.9210342420018113,-1.6480424358910155,-2.962103988913423,-0.6252932293817061,1.9384582146518172,-0.13982847486394076,-1.2937228165605295,1.0844173706449198
35,0.7676991657350078,1.167625630118103,0.7060674229369085,-0.5725027916197734,-1.3103302245351856,-0.07836908823906774,0.6108014845100792,0.16071827675035374
36,0.7418512054125055,1.4722051084123582,1.4279795675138443,0.34160531488948215,0.43308053025845095,-0.004300881264024601,-1.62664737304588,-0.6218884042519736
37,-0.04220359103673146,0.8495092861218803,0.7298929062562792,-0.3946823696848422,-1.110504709576371,-0.16001636755574322,-0.5789142099890413,0.2761610836352602
38,-1.8946407474827316,-0.8899779565808683,-0.009650095976990933,-0.6002872325471065,1.6633638154733335,-0.15996848159867563,-2.047699018012647,-1.3766133761287738
39,-1.145049898130164,-0.3011242985453078,0.006551232680181133,-0.12795173678244542,0.45982581906747017,-0.16001636755574322,-0.07463142590093681,-0.20052999106282937
40,-0.8434903610343043,-0.4094192241610424,-0.181193575876461,-0.7739399883429376,1.5334581269723835,-0.1598262017406259,-0.4320357291866809,-0.7013826030227879
41,0.12150015767244912,-0.7952198966670999,-0.5828912246410535,-0.6502992262163058,-0.18206111234899053,-0.16001636755574322,-0.6278737035898282,-0.627527401603204
42,-0.9210342420018113,-0.32819802994924163,0.2352758725461408,-0.7586585458329045,0.6508635962747499,-0.16001636755574322,-0.4320357291866809,-0.7003252910194322
43,1.1468025837983746,0.7818249576120456,-0.2955558958094411,-0.10572418404057898,-1.1662877405208967,-0.16001636755574322,0.4492351556274824,-0.2713307355838308
44,0.7676991657350078,1.167625630118103,0.7060674229369085,-0.5725027916197734,-1.3103302245351856,-0.07836908823906774,0.6108014845100792,0.16071827675035374
45,-0.9210342420018113,-1.6480424358910155,-2.962103988913423,-0.6252932293817061,1.9384582146518172,-0.13982847486394076,-1.2937228165605295,1.0844173706449198
46,-0.04220359103673146,0.8495092861218803,0.7298929062562792,-0.3946823696848422,-1.110504709576371,-0.16001636755574322,-0.5789142099890413,0.2761610836352602
47,0.7418512054125055,1.4722051084123582,1.4279795675138443,0.34160531488948215,0.43308053025845095,-0.004300881264024601,-1.62664737304588,-0.6218884042519736
48,-1.145049898130164,-0.3011242985453078,0.006551232680181133,-0.12795173678244542,0.45982581906747017,-0.16001636755574322,-0.07463142590093681,-0.20052999106282937
49,-0.6970185858734577,-0.33496646280022513,0.560255465022359,-0.4474728074467749,0.2917125751250637,-0.16001636755574322,-1.411225601202418,-1.1337448929875962
50,0.12150015767244912,-0.7952198966670999,-0.5828912246410535,-0.6502992262163058,-0.18206111234899053,-0.16001636755574322,-0.6278737035898282,-0.627527401603204
51,-0.8434903610343043,-0.4094192241610424,-0.181193575876461,-0.7739399883429376,1.5334581269723835,-0.1598262017406259,-0.4320357291866809,-0.7013826030227879
52,1.1468025837983746,0.7818249576120456,-0.2955558958094411,-0.10572418404057898,-1.1662877405208967,-0.16001636755574322,0.4492351556274824,-0.2713307355838308
53,-0.9210342420018113,-0.32819802994924163,0.2352758725461408,-0.7586585458329045,0.6508635962747499,-0.16001636755574322,-0.4320357291866809,-0.7003252910194322
54,0.7676991657350078,1.167625630118103,0.7060674229369085,-0.5725027916197734,-1.3103302245351856,-0.07836908823906774,0.6108014845100792,0.16071827675035374
55,-0.9210342420018113,-1.6480424358910155,-2.962103988913423,-0.6252932293817061,1.9384582146518172,-0.13982847486394076,-1.2937228165605295,1.0844173706449198
56,-0.04220359103673146,0.8495092861218803,0.7298929062562792,-0.3946823696848422,-1.110504709576371,-0.16001636755574322,-0.5789142099890413,0.2761610836352602
57,0.7418512054125055,1.4722051084123582,1.4279795675138443,0.34160531488948215,0.43308053025845095,-0.004300881264024601,-1.62664737304588,-0.6218884042519736
58,-1.145049898130164,-0.3011242985453078,0.006551232680181133,-0.12795173678244542,0.45982581906747017,-0.16001636755574322,-0.07463142590093681,-0.20052999106282937
59,-0.6970185858734577,-0.33496646280022513,0.560255465022359,-0.4474728074467749,0.2917125751250637,-0.16001636755574322,-1.411225601202418,-1.1337448929875962
60,0.12150015767244912,-0.7952198966670999,-0.5828912246410535,-0.6502992262163058,-0.18206111234899053,-0.16001636755574322,-0.6278737035898282,-0.627527401603204
61,-0.8434903610343043,-0.4094192241610424,-0.181193575876461,-0.7739399883429376,1.5334581269723835,-0.1598262017406259,-0.4320357291866809,-0.7013826030227879
62,1.1468025837983746,0.7818249576120456,-0.2955558958094411,-0.10572418404057898,-1.1662877405208967,-0.16001636755574322,0.4492351556274824,-0.2713307355838308
63,-0.9210342420018113,-0.32819802994924163,0.2352758725461408,-0.7586585458329045,0.6508635962747499,-0.16001636755574322,-0.4320357291866809,-0.7003252910194322
64,0.7676991657350078,1.167625630118103,0.7060674229369085,-0.5725027916197734,-1.3103302245351856,-0.07836908823906774,0.6108014845100792,0.16071827675035374
65,0.7418512054125055,1.4722051084123582,1.4279795675138443,0.34160531488948215,0.43308053025845095,-0.004300881264024601,-1.62664737304588,-0.6218884042519736
66,-1.145049898130164,-0.3011242985453078,0.006551232680181133,-0.12795173678244542,0.45982581906747017,-0.16001636755574322,-0.07463142590093681,-0.20052999106282937
