danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
-9.946737543826505e-05,0.0005930579610274352,-0.018686605995686823,0.0009636287804973044,-0.002521156865476421,8.040360956333305e-05,0.0021899825791478118,0.9998191645713009
-0.014460658909733424,-0.04892950174994465,-0.9978820017133738,-0.0038029383384591132,0.03491148065298962,-0.0016090439341921183,-0.007043797216290374,-0.0185155592924534
-0.27006675126611684,-0.1274070977621381,0.04388949857128304,-0.09551141125551803,0.8877555548093061,-0.01384395533528948,-0.33386467686146953,0.003932033267472312
