city,week,rank,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
chandigarh,02-02-2023,2,0.831,0.75,-5.42,0.153,0.0188,0,0.662,139.979
chandigarh,02-02-2023,3,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,02-02-2023,4,0.868,0.748,-3.492,0.0951,0.29,0.00000393,0.829,119.965
chandigarh,02-02-2023,5,0.676,0.447,-8.827,0.0942,0.201,0,0.567,84.715
chandigarh,02-02-2023,6,0.868,0.745,-5.82,0.268,0.187,0.000342,0.762,139.9
chandigarh,02-02-2023,7,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,02-02-2023,8,0.887,0.673,-5.576,0.138,0.309,0,0.759,100.012
chandigarh,02-02-2023,9,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
chandigarh,02-02-2023,10,0.713,0.747,-4.705,0.0449,0.113,0,0.77,139.85
chandigarh,26-01-2023,1,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
chandigarh,26-01-2023,2,0.831,0.75,-5.42,0.153,0.0188,0,0.662,139.979
chandigarh,26-01-2023,3,0.868,0.748,-3.492,0.0951,0.29,0.00000393,0.829,119.965
chandigarh,26-01-2023,4,0.676,0.447,-8.827,0.0942,0.201,0,0.567,84.715
chandigarh,26-01-2023,5,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,26-01-2023,6,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,26-01-2023,7,0.868,0.745,-5.82,0.268,0.187,0.000342,0.762,139.9
chandigarh,26-01-2023,8,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
chandigarh,26-01-2023,9,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,26-01-2023,10,0.814,0.786,-5.178,0.232,0.069,0,0.797,93.025
chandigarh,19-01-2023,1,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
chandigarh,19-01-2023,2,0.831,0.75,-5.42,0.153,0.0188,0,0.662,139.979
chandigarh,19-01-2023,3,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,19-01-2023,4,0.868,0.748,-3.492,0.0951,0.29,0.00000393,0.829,119.965
chandigarh,19-01-2023,5,0.676,0.447,-8.827,0.0942,0.201,0,0.567,84.715
chandigarh,19-01-2023,6,0.868,0.745,-5.82,0.268,0.187,0.000342,0.762,139.9
chandigarh,19-01-2023,7,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,19-01-2023,8,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
chandigarh,19-01-2023,9,0.814,0.786,-5.178,0.232,0.069,0,0.797,93.025
chandigarh,19-01-2023,10,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,12-01-2023,1,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
chandigarh,12-01-2023,2,0.831,0.75,-5.42,0.153,0.0188,0,0.662,139.979
chandigarh,12-01-2023,3,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,12-01-2023,4,0.868,0.748,-3.492,0.0951,0.29,0.00000393,0.829,119.965
chandigarh,12-01-2023,5,0.676,0.447,-8.827,0.0942,0.201,0,0.567,84.715
chandigarh,12-01-2023,6,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
chandigarh,12-01-2023,7,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,12-01-2023,8,0.868,0.745,-5.82,0.268,0.187,0.000342,0.762,139.9
chandigarh,12-01-2023,9,0.887,0.673,-5.576,0.138,0.309,0,0.759,100.012
chandigarh,12-01-2023,10,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,05-01-2023,1,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
chandigarh,05-01-2023,2,0.831,0.75,-5.42,0.153,0.0188,0,0.662,139.979
chandigarh,05-01-2023,3,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,05-01-2023,4,0.868,0.748,-3.492,0.0951,0.29,0.00000393,0.829,119.965
chandigarh,05-01-2023,5,0.676,0.447,-8.827,0.0942,0.201,0,0.567,84.715
chandigarh,05-01-2023,6,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
chandigarh,05-01-2023,7,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,05-01-2023,8,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,05-01-2023,9,0.868,0.745,-5.82,0.268,0.187,0.000342,0.762,139.9
chandigarh,05-01-2023,10,0.59,0.559,-13.554,0.3,0.0264,0,0.678,94.648
chandigarh,29-12-2022,1,0.831,0.75,-5.42,0.153,0.0188,0,0.662,139.979
chandigarh,29-12-2022,2,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,29-12-2022,3,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
chandigarh,29-12-2022,4,0.868,0.748,-3.492,0.0951,0.29,0.00000393,0.829,119.965
chandigarh,29-12-2022,5,0.676,0.447,-8.827,0.0942,0.201,0,0.567,84.715
chandigarh,29-12-2022,6,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,29-12-2022,7,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,29-12-2022,8,0.59,0.559,-13.554,0.3,0.0264,0,0.678,94.648
chandigarh,29-12-2022,9,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
chandigarh,29-12-2022,10,0.868,0.745,-5.82,0.268,0.187,0.000342,0.762,139.9
chandigarh,22-12-2022,1,0.831,0.75,-5.42,0.153,0.0188,0,0.662,139.979
chandigarh,22-12-2022,2,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,22-12-2022,3,0.676,0.447,-8.827,0.0942,0.201,0,0.567,84.715
chandigarh,22-12-2022,4,0.868,0.748,-3.492,0.0951,0.29,0.00000393,0.829,119.965
chandigarh,22-12-2022,5,0.59,0.559,-13.554,0.3,0.0264,0,0.678,94.648
chandigarh,22-12-2022,6,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,22-12-2022,7,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,22-12-2022,8,0.498,0.51,-10.079,0.167,0.084,0.00000143,0.209,167.879
chandigarh,22-12-2022,9,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
chandigarh,22-12-2022,10,0.817,0.682,-5.376,0.214,0.245,0.00000184,0.605,90.039
chandigarh,15-12-2022,1,0.831,0.75,-5.42,0.153,0.0188,0,0.662,139.979
chandigarh,15-12-2022,2,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,15-12-2022,3,0.676,0.447,-8.827,0.0942,0.201,0,0.567,84.715
chandigarh,15-12-2022,4,0.59,0.559,-13.554,0.3,0.0264,0,0.678,94.648
chandigarh,15-12-2022,5,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,15-12-2022,6,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,15-12-2022,7,0.719,0.656,-6.723,0.163,0.0487,0.00000127,0.328,90.055
chandigarh,15-12-2022,8,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
chandigarh,15-12-2022,9,0.817,0.682,-5.376,0.214,0.245,0.00000184,0.605,90.039
chandigarh,15-12-2022,10,0.549,0.748,-6.521,0.384,0.402,0,0.781,149.722
chandigarh,08-12-2022,1,0.832,0.749,-5.431,0.126,0.0186,0,0.695,139.994
chandigarh,08-12-2022,2,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,08-12-2022,3,0.59,0.559,-13.554,0.3,0.0264,0,0.678,94.648
chandigarh,08-12-2022,4,0.719,0.656,-6.723,0.163,0.0487,0.00000127,0.328,90.055
chandigarh,08-12-2022,5,0.676,0.447,-8.827,0.0942,0.201,0,0.567,84.715
chandigarh,08-12-2022,6,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,08-12-2022,7,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,08-12-2022,8,0.817,0.682,-5.376,0.214,0.245,0.00000184,0.605,90.039
chandigarh,08-12-2022,9,0.858,0.779,-4.83,0.196,0.194,0,0.728,100.01
chandigarh,08-12-2022,10,0.698,0.505,-8.242,0.0356,0.354,0,0.396,95.868
chandigarh,01-12-2022,1,0.832,0.749,-5.431,0.126,0.0186,0,0.695,139.994
chandigarh,01-12-2022,2,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,01-12-2022,3,0.59,0.559,-13.554,0.3,0.0264,0,0.678,94.648
chandigarh,01-12-2022,4,0.719,0.656,-6.723,0.163,0.0487,0.00000127,0.328,90.055
chandigarh,01-12-2022,5,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,01-12-2022,6,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,01-12-2022,7,0.858,0.779,-4.83,0.196,0.194,0,0.728,100.01
chandigarh,01-12-2022,8,0.817,0.682,-5.376,0.214,0.245,0.00000184,0.605,90.039
chandigarh,01-12-2022,9,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
chandigarh,01-12-2022,10,0.48,0.372,-14.251,0.236,0.0108,0,0.194,88.556
chandigarh,24-11-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,24-11-2022,2,0.719,0.656,-6.723,0.163,0.0487,0.00000127,0.328,90.055
chandigarh,24-11-2022,3,0.858,0.779,-4.83,0.196,0.194,0,0.728,100.01
chandigarh,24-11-2022,4,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,24-11-2022,5,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,24-11-2022,6,0.817,0.682,-5.376,0.214,0.245,0.00000184,0.605,90.039
chandigarh,24-11-2022,7,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
chandigarh,24-11-2022,8,0.887,0.673,-5.576,0.138,0.309,0,0.759,100.012
chandigarh,24-11-2022,9,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
chandigarh,24-11-2022,10,0.585,0.722,-4.984,0.0725,0.269,0,0.395,80.116
chandigarh,17-11-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,17-11-2022,2,0.719,0.656,-6.723,0.163,0.0487,0.00000127,0.328,90.055
chandigarh,17-11-2022,3,0.703,0.653,-4.747,0.0562,0.128,0,0.42,84.009
chandigarh,17-11-2022,4,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,17-11-2022,5,0.858,0.779,-4.83,0.196,0.194,0,0.728,100.01
chandigarh,17-11-2022,6,0.817,0.682,-5.376,0.214,0.245,0.00000184,0.605,90.039
chandigarh,17-11-2022,7,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,17-11-2022,8,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
chandigarh,17-11-2022,9,0.887,0.673,-5.576,0.138,0.309,0,0.759,100.012
chandigarh,17-11-2022,10,0.792,0.647,-5.447,0.334,0.0299,0,0.638,89.029
chandigarh,10-11-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,10-11-2022,2,0.719,0.656,-6.723,0.163,0.0487,0.00000127,0.328,90.055
chandigarh,10-11-2022,3,0.817,0.682,-5.376,0.214,0.245,0.00000184,0.605,90.039
chandigarh,10-11-2022,4,0.858,0.779,-4.83,0.196,0.194,0,0.728,100.01
chandigarh,10-11-2022,5,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,10-11-2022,6,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
chandigarh,10-11-2022,7,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,10-11-2022,8,0.75,0.555,-5.122,0.209,0.0288,0,0.632,149.999
chandigarh,10-11-2022,9,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
chandigarh,10-11-2022,10,0.792,0.647,-5.447,0.334,0.0299,0,0.638,89.029
chandigarh,03-11-2022,1,0.719,0.656,-6.723,0.163,0.0487,0.00000127,0.328,90.055
chandigarh,03-11-2022,2,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,03-11-2022,3,0.858,0.779,-4.83,0.196,0.194,0,0.728,100.01
chandigarh,03-11-2022,4,0.817,0.682,-5.376,0.214,0.245,0.00000184,0.605,90.039
chandigarh,03-11-2022,5,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,03-11-2022,6,0.75,0.555,-5.122,0.209,0.0288,0,0.632,149.999
chandigarh,03-11-2022,7,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
chandigarh,03-11-2022,8,0.847,0.558,-5.855,0.0663,0.325,0,0.495,98.062
chandigarh,03-11-2022,9,0.654,0.741,-6.07,0.111,0.0769,0,0.53,87.832
chandigarh,03-11-2022,10,0.797,0.827,-4.458,0.12,0.0783,0,0.434,93.127
chandigarh,27-10-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,27-10-2022,2,0.719,0.656,-6.723,0.163,0.0487,0.00000127,0.328,90.055
chandigarh,27-10-2022,3,0.817,0.682,-5.376,0.214,0.245,0.00000184,0.605,90.039
chandigarh,27-10-2022,4,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,27-10-2022,5,0.858,0.779,-4.83,0.196,0.194,0,0.728,100.01
chandigarh,27-10-2022,6,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
chandigarh,27-10-2022,7,0.75,0.555,-5.122,0.209,0.0288,0,0.632,149.999
chandigarh,27-10-2022,8,0.797,0.827,-4.458,0.12,0.0783,0,0.434,93.127
chandigarh,27-10-2022,9,0.654,0.741,-6.07,0.111,0.0769,0,0.53,87.832
chandigarh,27-10-2022,10,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
chandigarh,20-10-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,20-10-2022,2,0.817,0.682,-5.376,0.214,0.245,0.00000184,0.605,90.039
chandigarh,20-10-2022,3,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,20-10-2022,4,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
chandigarh,20-10-2022,5,0.719,0.656,-6.723,0.163,0.0487,0.00000127,0.328,90.055
chandigarh,20-10-2022,6,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
chandigarh,20-10-2022,7,0.792,0.647,-5.447,0.334,0.0299,0,0.638,89.029
chandigarh,20-10-2022,8,0.814,0.786,-5.178,0.232,0.069,0,0.797,93.025
chandigarh,20-10-2022,9,0.708,0.672,-7.493,0.0582,0.322,0,0.399,93.886
chandigarh,20-10-2022,10,0.592,0.728,-6.098,0.311,0.00148,0,0.577,113.17
chandigarh,13-10-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,13-10-2022,2,0.817,0.682,-5.376,0.214,0.245,0.00000184,0.605,90.039
chandigarh,13-10-2022,3,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
chandigarh,13-10-2022,4,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,13-10-2022,5,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
chandigarh,13-10-2022,6,0.792,0.647,-5.447,0.334,0.0299,0,0.638,89.029
chandigarh,13-10-2022,7,0.708,0.672,-7.493,0.0582,0.322,0,0.399,93.886
chandigarh,13-10-2022,8,0.592,0.728,-6.098,0.311,0.00148,0,0.577,113.17
chandigarh,13-10-2022,9,0.723,0.456,-7.679,0.0359,0.137,0.0000295,0.0383,101.139
chandigarh,13-10-2022,10,0.814,0.786,-5.178,0.232,0.069,0,0.797,93.025
chandigarh,06-10-2022,1,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
chandigarh,06-10-2022,2,0.817,0.682,-5.376,0.214,0.245,0.00000184,0.605,90.039
chandigarh,06-10-2022,3,0.768,0.487,-8.936,0.0431,0.24,0,0.722,137.034
chandigarh,06-10-2022,4,0.86,0.541,-6.51,0.0325,0.165,0.163,0.952,114.984
chandigarh,06-10-2022,5,0.82,0.504,-9.113,0.141,0.261,0.000007,0.275,85.016
chandigarh,06-10-2022,6,0.708,0.672,-7.493,0.0582,0.322,0,0.399,93.886
chandigarh,06-10-2022,7,0.792,0.647,-5.447,0.334,0.0299,0,0.638,89.029
chandigarh,06-10-2022,8,0.592,0.728,-6.098,0.311,0.00148,0,0.577,113.17
chandigarh,06-10-2022,9,0.814,0.786,-5.178,0.232,0.069,0,0.797,93.025
chandigarh,06-10-2022,10,0.594,0.625,-9.081,0.256,0.00521,0,0.517,96.706
ludhiana,30-03-2023,1,0.449,0.779,-3.321,0.205,0.000898,0,0.433,115.231
ludhiana,30-03-2023,2,0.64,0.707,-4.803,0.0541,0.144,0,0.411,82.973
ludhiana,30-03-2023,3,0.648,0.771,-6.949,0.0694,0.0123,0,0.794,88.063
ludhiana,30-03-2023,4,0.73,0.673,-6.625,0.0685,0.324,0.0201,0.563,90.058
ludhiana,30-03-2023,5,0.831,0.75,-5.42,0.153,0.0188,0,0.662,139.979
ludhiana,30-03-2023,6,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
ludhiana,30-03-2023,7,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
ludhiana,30-03-2023,8,0.868,0.745,-5.82,0.268,0.187,0.000342,0.762,139.9
ludhiana,30-03-2023,9,0.814,0.786,-5.178,0.232,0.069,0,0.797,93.025
ludhiana,30-03-2023,10,0.591,0.818,-3.383,0.349,0.327,0,0.733,149.857
ludhiana,23-03-2023,1,0.449,0.779,-3.321,0.205,0.000898,0,0.433,115.231
ludhiana,23-03-2023,2,0.648,0.771,-6.949,0.0694,0.0123,0,0.794,88.063
ludhiana,23-03-2023,3,0.64,0.707,-4.803,0.0541,0.144,0,0.411,82.973
ludhiana,23-03-2023,4,0.776,0.92,-4.093,0.0634,0.188,0.00000102,0.803,101.967
ludhiana,23-03-2023,5,0.73,0.673,-6.625,0.0685,0.324,0.0201,0.563,90.058
ludhiana,23-03-2023,6,0.831,0.75,-5.42,0.153,0.0188,0,0.662,139.979
ludhiana,23-03-2023,7,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
ludhiana,23-03-2023,8,0.868,0.745,-5.82,0.268,0.187,0.000342,0.762,139.9
ludhiana,23-03-2023,9,0.77,0.66,-6.879,0.174,0.273,0,0.677,100.015
ludhiana,23-03-2023,10,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
ludhiana,16-03-2023,1,0.449,0.779,-3.321,0.205,0.000898,0,0.433,115.231
ludhiana,16-03-2023,2,0.64,0.707,-4.803,0.0541,0.144,0,0.411,82.973
ludhiana,16-03-2023,3,0.73,0.673,-6.625,0.0685,0.324,0.0201,0.563,90.058
ludhiana,16-03-2023,4,0.831,0.75,-5.42,0.153,0.0188,0,0.662,139.979
ludhiana,16-03-2023,5,0.833,0.678,-3.711,0.141,0.464,0,0.576,109.969
ludhiana,16-03-2023,6,0.868,0.745,-5.82,0.268,0.187,0.000342,0.762,139.9
ludhiana,16-03-2023,7,0.711,0.702,-10.048,0.233,0.00487,0.0163,0.674,180.219
ludhiana,16-03-2023,8,0.648,0.771,-6.949,0.0694,0.0123,0,0.794,88.063
ludhiana,16-03-2023,9,0.868,0.748,-3.492,0.0951,0.29,0.00000393,0.829,119.965
